study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB4419	SAMEA2620014	ERS488813	ERX552312	ERR594374	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594374/ERR594374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594374/ERR594374_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594374/ERR594374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594374/ERR594374_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACCOSW_8_1_D11UHACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACCOSW_8_2_D11UHACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACCOSW_8_1_D11UHACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACCOSW_8_2_D11UHACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594374	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594374		
PRJEB4419	SAMEA2619791	ERS488518	ERX552362	ERR594375	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594375/ERR594375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594375/ERR594375_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594375/ERR594375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594375/ERR594375_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAVOSW_8_1_D11VRACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAVOSW_8_2_D11VRACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAVOSW_8_1_D11VRACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAVOSW_8_2_D11VRACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594375	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594375		
PRJEB4419	SAMEA2620384	ERS489285	ERX552345	ERR594376	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594376/ERR594376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594376/ERR594376_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594376/ERR594376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594376/ERR594376_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABHOSW_1_1_C0UVLACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABHOSW_1_2_C0UVLACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABHOSW_1_1_C0UVLACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABHOSW_1_2_C0UVLACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594376	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594376		
PRJEB4419	SAMEA2621548	ERS491107	ERX552334	ERR594377	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594377/ERR594377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594377/ERR594377_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594377/ERR594377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594377/ERR594377_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAQOSW_5_1_C0C2AACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAQOSW_5_2_C0C2AACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAQOSW_5_1_C0C2AACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAQOSW_5_2_C0C2AACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594377	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594377		
PRJEB4419	SAMEA2619747	ERS488448	ERX552350	ERR594378	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594378/ERR594378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594378/ERR594378_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594378/ERR594378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594378/ERR594378_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACBOSW_8_1_D11UHACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACBOSW_8_2_D11UHACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACBOSW_8_1_D11UHACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACBOSW_8_2_D11UHACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594378	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594378		
PRJEB4419	SAMEA2621173	ERS490494	ERX552338	ERR594379	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594379/ERR594379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594379/ERR594379_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594379/ERR594379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594379/ERR594379_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AANOSW_4_1_C0C2AACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AANOSW_4_2_C0C2AACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AANOSW_4_1_C0C2AACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AANOSW_4_2_C0C2AACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594379	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594379		
PRJEB4419	SAMEA2622357	ERS492198	ERX552313	ERR594380	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594380/ERR594380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594380/ERR594380_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594380/ERR594380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594380/ERR594380_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_1_D0745ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_2_D0745ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_1_D0745ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_2_D0745ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594380	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594380		
PRJEB4419	SAMEA2622357	ERS492198	ERX552305	ERR594381	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594381/ERR594381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594381/ERR594381_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594381/ERR594381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594381/ERR594381_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_1_D0745ACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_2_D0745ACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_1_D0745ACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_2_D0745ACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594381	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594381		
PRJEB4419	SAMEA2620925	ERS490120	ERX552348	ERR594382	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594382/ERR594382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594382/ERR594382_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594382/ERR594382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594382/ERR594382_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACHOSW_8_1_D11UHACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACHOSW_8_2_D11UHACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACHOSW_8_1_D11UHACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACHOSW_8_2_D11UHACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594382	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594382		
PRJEB4419	SAMEA2622357	ERS492198	ERX552307	ERR594383	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594383/ERR594383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594383/ERR594383_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594383/ERR594383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594383/ERR594383_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_1_D0745ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_2_D0745ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_1_D0745ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_2_D0745ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594383	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594383		
PRJEB4419	SAMEA2620210	ERS489059	ERX552342	ERR594384	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594384/ERR594384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594384/ERR594384_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594384/ERR594384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594384/ERR594384_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABEOSW_7_1_D11KBACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABEOSW_7_2_D11KBACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABEOSW_7_1_D11KBACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABEOSW_7_2_D11KBACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594384	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594384		
PRJEB4419	SAMEA2620852	ERS490026	ERX552319	ERR594385	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594385/ERR594385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594385/ERR594385_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594385/ERR594385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594385/ERR594385_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AALOSW_1_1_C0D52ACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AALOSW_1_2_C0D52ACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AALOSW_1_1_C0D52ACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AALOSW_1_2_C0D52ACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594385	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594385		
PRJEB4419	SAMEA2620027	ERS488836	ERX552328	ERR594386	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594386/ERR594386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594386/ERR594386_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594386/ERR594386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594386/ERR594386_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACDOSW_7_1_D11UHACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACDOSW_7_2_D11UHACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACDOSW_7_1_D11UHACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACDOSW_7_2_D11UHACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594386	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594386		
PRJEB4419	SAMEA2622357	ERS492198	ERX552308	ERR594387	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594387/ERR594387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594387/ERR594387_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594387/ERR594387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594387/ERR594387_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_1_D0745ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_2_D0745ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_1_D0745ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAROSW_4_2_D0745ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594387	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594387		
PRJEB4419	SAMEA2621191	ERS490522	ERX552332	ERR594388	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594388/ERR594388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594388/ERR594388_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594388/ERR594388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594388/ERR594388_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACLOSW_8_1_C1CKKACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACLOSW_8_2_C1CKKACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACLOSW_8_1_C1CKKACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACLOSW_8_2_C1CKKACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594388	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594388		
PRJEB4419	SAMEA2620967	ERS490180	ERX552336	ERR594389	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594389/ERR594389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594389/ERR594389_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594389/ERR594389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594389/ERR594389_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABLOSW_8_1_D11TTACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABLOSW_8_2_D11TTACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABLOSW_8_1_D11TTACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABLOSW_8_2_D11TTACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594389	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594389		
PRJEB4419	SAMEA2619923	ERS488701	ERX552314	ERR594390	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594390/ERR594390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594390/ERR594390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594390/ERR594390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594390/ERR594390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAGOSW_4_1_C0C2AACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAGOSW_4_2_C0C2AACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAGOSW_4_1_C0C2AACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAGOSW_4_2_C0C2AACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594390	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594390		
PRJEB4419	SAMEA2621033	ERS490285	ERX552323	ERR594391	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594391/ERR594391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594391/ERR594391_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594391/ERR594391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594391/ERR594391_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABMOSW_8_1_D11TTACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABMOSW_8_2_D11TTACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABMOSW_8_1_D11TTACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABMOSW_8_2_D11TTACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594391	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594391		
PRJEB4419	SAMEA2620812	ERS489943	ERX552316	ERR594392	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594392/ERR594392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594392/ERR594392_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594392/ERR594392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594392/ERR594392_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABIOSW_8_1_D11TTACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABIOSW_8_2_D11TTACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABIOSW_8_1_D11TTACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ABIOSW_8_2_D11TTACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594392	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594392		
PRJEB4419	SAMEA2619838	ERS488589	ERX552349	ERR594393	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594393/ERR594393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594393/ERR594393_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594393/ERR594393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594393/ERR594393_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAFOSW_1_1_C0D52ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAFOSW_1_2_C0D52ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAFOSW_1_1_C0D52ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAFOSW_1_2_C0D52ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594393	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594393		
PRJEB4419	SAMEA2620588	ERS489603	ERX552329	ERR594394	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594394/ERR594394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594394/ERR594394_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594394/ERR594394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594394/ERR594394_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAKOSW_1_1_C0D52ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAKOSW_1_2_C0D52ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAKOSW_1_1_C0D52ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_AAKOSW_1_2_C0D52ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594394	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594394		
PRJEB4419	SAMEA2620991	ERS490204	ERX552311	ERR594395	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594395/ERR594395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594395/ERR594395_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594395/ERR594395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594395/ERR594395_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACIOSW_7_1_D11UHACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACIOSW_7_2_D11UHACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACIOSW_7_1_D11UHACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356219/fastq/APX_ACIOSW_7_2_D11UHACXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594395	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594395		
