study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB1788	SAMEA2622695	ERS492704	ERX552243	ERR594304	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594304/ERR594304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594304/ERR594304_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594304/ERR594304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594304/ERR594304_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACXIOSF_4_1_D1122ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACXIOSF_4_2_D1122ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACXIOSF_4_1_D1122ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACXIOSF_4_2_D1122ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594304	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594304		
PRJEB1788	SAMEA2622677	ERS492684	ERX552242	ERR594305	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594305/ERR594305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594305/ERR594305_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594305/ERR594305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594305/ERR594305_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADIIOSF_3_1_C0URUACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADIIOSF_3_2_C0URUACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADIIOSF_3_1_C0URUACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADIIOSF_3_2_C0URUACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594305	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594305		
PRJEB1788	SAMEA2622658	ERS492648	ERX552238	ERR594306	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594306/ERR594306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594306/ERR594306_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594306/ERR594306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594306/ERR594306_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACSIOSF_1_1_C0URUACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACSIOSF_1_2_C0URUACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACSIOSF_1_1_C0URUACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACSIOSF_1_2_C0URUACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594306	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594306		
PRJEB1788	SAMEA2622657	ERS492647	ERX552264	ERR594307	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594307/ERR594307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594307/ERR594307_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594307/ERR594307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594307/ERR594307_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACRIOSF_5_1_D1122ACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACRIOSF_5_2_D1122ACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACRIOSF_5_1_D1122ACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACRIOSF_5_2_D1122ACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594307	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594307		
PRJEB1788	SAMEA2621099	ERS490380	ERX552246	ERR594308	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594308/ERR594308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594308/ERR594308_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594308/ERR594308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594308/ERR594308_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACEIOSF_6_1_C0BULACXX.IND7.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACEIOSF_6_2_C0BULACXX.IND7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACEIOSF_6_1_C0BULACXX.IND7.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACEIOSF_6_2_C0BULACXX.IND7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594308	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594308		
PRJEB1788	SAMEA2622676	ERS492683	ERX552265	ERR594309	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594309/ERR594309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594309/ERR594309_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594309/ERR594309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594309/ERR594309_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADHIOSF_3_1_C0URMACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADHIOSF_3_2_C0URMACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADHIOSF_3_1_C0URMACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADHIOSF_3_2_C0URMACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594309	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594309		
PRJEB1788	SAMEA2621203	ERS490547	ERX552296	ERR594310	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594310/ERR594310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594310/ERR594310_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594310/ERR594310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594310/ERR594310_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACKIOSF_3_1_C08PCACXX.IND5.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACKIOSF_3_2_C08PCACXX.IND5.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACKIOSF_3_1_C08PCACXX.IND5.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACKIOSF_3_2_C08PCACXX.IND5.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594310	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594310		
PRJEB1788	SAMEA2622764	ERS492819	ERX552241	ERR594311	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594311/ERR594311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594311/ERR594311_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594311/ERR594311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594311/ERR594311_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADPIOSF_6_1_D1122ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADPIOSF_6_2_D1122ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADPIOSF_6_1_D1122ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADPIOSF_6_2_D1122ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594311	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594311		
PRJEB1788	SAMEA2620039	ERS488853	ERX552273	ERR594312	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594312/ERR594312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594312/ERR594312_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594312/ERR594312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594312/ERR594312_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABIIOSF_2_1_C077RACXX.IND11.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABIIOSF_2_2_C077RACXX.IND11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABIIOSF_2_1_C077RACXX.IND11.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABIIOSF_2_2_C077RACXX.IND11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594312	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594312		
PRJEB1788	SAMEA2620979	ERS490192	ERX552270	ERR594313	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594313/ERR594313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594313/ERR594313_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594313/ERR594313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594313/ERR594313_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABRIOSF_3_1_C06Y9ACXX.IND6.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABRIOSF_3_2_C06Y9ACXX.IND6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABRIOSF_3_1_C06Y9ACXX.IND6.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABRIOSF_3_2_C06Y9ACXX.IND6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594313	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594313		
PRJEB1788	SAMEA2620413	ERS489324	ERX552245	ERR594314	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594314/ERR594314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594314/ERR594314_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594314/ERR594314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594314/ERR594314_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABLIOSF_3_1_C077RACXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABLIOSF_3_2_C077RACXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABLIOSF_3_1_C077RACXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABLIOSF_3_2_C077RACXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594314	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594314		
PRJEB1788	SAMEA2619548	ERS488147	ERX552291	ERR594315	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594315/ERR594315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594315/ERR594315_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594315/ERR594315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594315/ERR594315_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABBIOSF_3_1_D074KACXX.IND3.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABBIOSF_3_2_D074KACXX.IND3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABBIOSF_3_1_D074KACXX.IND3.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABBIOSF_3_2_D074KACXX.IND3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594315	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594315		
PRJEB1788	SAMEA2619531	ERS488119	ERX552251	ERR594316	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594316/ERR594316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594316/ERR594316_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594316/ERR594316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594316/ERR594316_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABAIOSF_3_1_D074KACXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABAIOSF_3_2_D074KACXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABAIOSF_3_1_D074KACXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABAIOSF_3_2_D074KACXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594316	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594316		
PRJEB1788	SAMEA2619531	ERS488119	ERX552248	ERR594317	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594317/ERR594317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594317/ERR594317_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594317/ERR594317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594317/ERR594317_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABAIOSF_1_1_C177WACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABAIOSF_1_2_C177WACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABAIOSF_1_1_C177WACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABAIOSF_1_2_C177WACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594317	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594317		
PRJEB1788	SAMEA2621020	ERS490272	ERX552302	ERR594318	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594318/ERR594318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594318/ERR594318_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594318/ERR594318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594318/ERR594318_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABXIOSF_6_1_C06Y9ACXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABXIOSF_6_2_C06Y9ACXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABXIOSF_6_1_C06Y9ACXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABXIOSF_6_2_C06Y9ACXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594318	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594318		
PRJEB1788	SAMEA2622738	ERS492783	ERX552268	ERR594319	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594319/ERR594319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594319/ERR594319_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594319/ERR594319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594319/ERR594319_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADFIOSF_5_1_C0V08ACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADFIOSF_5_2_C0V08ACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADFIOSF_5_1_C0V08ACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADFIOSF_5_2_C0V08ACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594319	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594319		
PRJEB1788	SAMEA2620861	ERS490035	ERX552286	ERR594320	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594320/ERR594320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594320/ERR594320_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594320/ERR594320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594320/ERR594320_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABPIOSF_4_1_C077RACXX.IND4.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABPIOSF_4_2_C077RACXX.IND4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABPIOSF_4_1_C077RACXX.IND4.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABPIOSF_4_2_C077RACXX.IND4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594320	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594320		
PRJEB1788	SAMEA2621221	ERS490602	ERX552295	ERR594321	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594321/ERR594321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594321/ERR594321_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594321/ERR594321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594321/ERR594321_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACIIOSF_2_1_C08PCACXX.IND4.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACIIOSF_2_2_C08PCACXX.IND4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACIIOSF_2_1_C08PCACXX.IND4.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ACIIOSF_2_2_C08PCACXX.IND4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594321	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594321		
PRJEB1788	SAMEA2622678	ERS492685	ERX552293	ERR594322	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594322/ERR594322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594322/ERR594322_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594322/ERR594322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594322/ERR594322_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADKIOSF_7_1_C0V08ACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADKIOSF_7_2_C0V08ACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADKIOSF_7_1_C0V08ACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ADKIOSF_7_2_C0V08ACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594322	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594322		
PRJEB1788	SAMEA2622823	ERS492894	ERX552276	ERR594323	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594323/ERR594323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594323/ERR594323_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594323/ERR594323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594323/ERR594323_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_AECIOSF_5_1_C0UVEACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_AECIOSF_5_2_C0UVEACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_AECIOSF_5_1_C0UVEACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_AECIOSF_5_2_C0UVEACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594323	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594323		
PRJEB1788	SAMEA2620836	ERS490010	ERX552266	ERR594324	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594324/ERR594324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594324/ERR594324_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594324/ERR594324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594324/ERR594324_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABMIOSF_3_1_C077RACXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABMIOSF_3_2_C077RACXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABMIOSF_3_1_C077RACXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABMIOSF_3_2_C077RACXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594324	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594324		
PRJEB1788	SAMEA2620980	ERS490193	ERX552261	ERR594325	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594325/ERR594325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594325/ERR594325_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594325/ERR594325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594325/ERR594325_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABQIOSF_5_1_C077RACXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABQIOSF_5_2_C077RACXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABQIOSF_5_1_C077RACXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA356/ERA356217/fastq/ANB_ABQIOSF_5_2_C077RACXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594325	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594325		
